Datetime,tem_data
1694157623,31.3625
1694157653,31.3625
1694157683,31.3625
1694157713,31.3625
1694157743,31.3625
1694157773,31.3625
1694157803,31.3625
1694157833,31.3625
1694157863,31.3625
1694157893,31.3625
1694157923,31.3625
1694157953,31.3125
1694157983,31.3125
1694158013,31.3125
1694158043,31.3125
1694158073,31.3125
1694158103,31.3125
1694158133,31.3125
1694158163,31.3125
1694158193,31.3125
1694158223,31.3125
1694158253,31.3125
1694158283,31.3125
1694158313,31.3125
1694158343,31.3125
1694158373,31.3125
1694158403,31.3125
1694158433,31.3125
1694158464,31.3125
1694158493,31.3125
1694158523,31.3125
1694158554,31.3125
1694158584,31.3125
1694158614,31.3125
1694158644,31.3125
1694158674,31.3125
1694158704,31.3125
1694158734,31.3125
1694158764,31.3125
1694158794,31.3125
1694158824,31.375
1694158854,31.375
1694158884,31.375
1694158914,31.375
1694158944,31.375
1694158974,31.375
1694159004,31.375
1694159034,31.375
1694159064,31.375
1694159094,31.375
1694159124,31.375
1694159154,31.375
1694159184,31.375
1694159214,31.375
1694159244,31.375
1694159274,31.375
1694159304,31.375
1694159334,31.375
1694159364,31.375
1694159394,31.375
1694159424,31.375
1694159454,31.375
1694159485,31.45
1694159515,31.45
1694159545,31.45
1694159575,31.45
1694159605,31.45
1694159635,31.45
1694159665,31.45
1694159695,31.45
1694159725,31.45
1694159755,31.45
1694159785,31.45
1694159815,31.45
1694159845,31.45
1694159875,31.5
1694159905,31.5
1694159935,31.5
1694159965,31.5
1694159995,31.5
1694160025,31.5
1694160055,31.5
1694160085,31.5
1694160115,31.4375
1694160145,31.4375
1694160175,31.3125
1694160205,31.25
1694160235,31.25
1694160265,31.1875
1694160295,31.0625
1694160325,31.125
1694160355,31.125
1694160385,31.0625
1694160416,30.9375
1694160446,30.875
1694160476,30.8125
1694160506,30.6875
1694160536,30.8125
1694160566,30.6875
1694160596,30.6875
1694160626,30.6875
1694160656,30.75
1694160686,30.75
1694160716,30.6875
1694160746,30.75
1694160776,30.6875
1694160806,30.625
1694160836,30.6875
1694160866,30.625
1694160896,30.625
1694160926,30.5625
1694160956,30.5625
1694160986,30.5
1694161016,30.5625
1694161046,30.5625
1694161076,30.5625
1694161106,30.5
1694161136,30.5625
1694161166,30.5625
1694161196,30.4375
1694161226,30.5
1694161256,30.5625
1694161286,30.5625
1694161317,30.5625
1694161346,30.5625
1694161377,30.5
1694161407,30.5
1694161437,30.5
1694161467,30.5
1694161497,30.5625
1694161527,30.5
1694161557,30.4375
1694161587,30.4375
1694161617,30.5
1694161647,30.5
1694161677,30.5
1694161707,30.5
1694161737,30.5
1694161767,30.5
1694161797,30.5
1694161827,30.4375
1694161857,30.5
1694161887,30.5
1694161917,30.5
1694161947,30.5
1694161977,30.5625
1694162007,30.5
1694162037,30.5
1694162067,30.5
1694162097,30.5
1694162127,30.4375
1694162157,30.375
1694162187,30.4375
1694162217,30.4375
1694162247,30.4375
1694162278,30.4375
1694162308,30.4375
1694162338,30.4375
1694162368,30.4375
1694162398,30.375
1694162428,30.375
1694162458,30.5
1694162488,30.5
1694162518,30.5
1694162548,30.4375
1694162578,30.4375
1694162608,30.5
1694162638,30.5
1694162668,30.5
1694162698,30.5
1694162728,30.4375
1694162758,30.5
1694162788,30.5
1694162818,30.5625
1694162848,30.5625
1694162878,30.5625
1694162908,30.5625
1694162938,30.5625
1694162968,30.5
1694162998,30.5625
1694163028,30.4375
1694163058,30.5625
1694163088,30.5
1694163118,30.5
1694163148,30.5625
1694163179,30.5625
1694163209,30.5625
1694163239,30.5625
1694163269,30.5625
1694163299,30.625
1694163329,30.5
1694163359,30.4375
1694163389,30.5
1694163419,30.5
1694163449,30.5625
1694163479,30.5
1694163509,30.5625
1694163539,30.5625
1694163569,30.5
1694163599,30.5625
1694163629,30.5
1694163659,30.5
1694163689,30.4375
1694163719,30.5
1694163749,30.4375
1694163779,30.5625
1694163809,30.5625
1694163839,30.5
1694163869,30.625
1694163899,30.5
1694163929,30.375
1694163959,30.4375
1694163989,30.5
1694164019,30.5
1694164049,30.5
1694164079,30.4375
1694164109,30.375
1694164139,30.4375
1694164170,30.375
1694164200,30.4375
1694164230,30.5
1694164260,30.5
1694164290,30.5625
1694164320,30.5625
1694164350,30.5
1694164380,30.5
1694164410,30.625
1694164440,30.5625
1694164470,30.5
1694164500,30.5625
1694164530,30.625
1694164560,30.625
1694164590,30.625
1694164620,30.625
1694164650,30.5625
1694164680,30.625
1694164710,30.5625
1694164740,30.625
1694164770,30.625
1694164800,30.5625
1694164830,30.5625
1694164860,30.625
1694164890,30.625
1694164920,30.625
1694164950,30.6875
1694164980,30.6875
1694165010,30.75
1694165040,30.6875
1694165070,30.5625
1694165101,30.5625
1694165131,30.5
1694165162,30.5
1694165191,30.625
1694165221,30.6875
1694165251,30.6875
1694165281,30.75
1694165311,30.6875
1694165341,30.75
1694165371,30.75
1694165401,30.8125
1694165431,30.8125
1694165461,30.875
1694165491,30.9375
1694165521,30.9375
1694165551,31
1694165581,30.875
1694165611,30.8125
1694165641,30.8125
1694165671,30.8125
1694165701,30.875
1694165731,31
1694165766,30.8125
1694165791,30.9375
1694165821,31.0625
1694165851,31.0625
1694165881,31.1875
1694165911,31.125
1694165941,31.125
1694165971,31.1875
1694166001,31.1875
1694166032,31.1875
1694166062,31.1875
1694166092,31.125
1694166122,31.25
1694166152,31.3125
1694166182,31.25
1694166212,31.3125
1694166242,31.3125
1694166272,31.3125
1694166302,31.25
1694166332,31.3125
1694166362,31.375
1694166392,31.4375
1694166422,31.4375
1694166452,31.4375
1694166482,31.5
1694166512,31.5625
1694166542,31.5625
1694166572,31.5
1694166602,31.5625
1694166632,31.4375
1694166662,31.4375
1694166692,31.5
1694166722,31.5
1694166752,31.5
1694166782,31.5
1694166812,31.5
1694166842,31.5625
1694166872,31.5
1694166902,31.5
1694166932,31.5
1694166962,31.5
1694166993,31.5
1694167023,31.5625
1694167059,31.5
1694167083,31.5
1694167113,31.5625
1694167143,31.5
1694167173,31.5
1694167203,31.5
1694167233,31.5625
1694167263,31.5625
1694167293,31.625
1694167323,31.5625
1694167353,31.5625
1694167383,31.625
1694167413,31.5
1694167443,31.625
1694167473,31.6875
1694167503,31.6875
1694167533,31.6875
1694167563,31.625
1694167593,31.75
1694167623,31.75
1694167653,31.8125
1694167683,31.8125
1694167713,31.75
1694167743,31.8125
1694167773,31.875
1694167803,31.875
1694167833,31.875
1694167863,31.875
1694167893,31.875
1694167924,31.75
1694167954,31.8125
1694167984,31.9375
1694168014,31.875
1694168044,31.9375
1694168074,31.9375
1694168104,31.9375
1694168134,32
1694168164,32
1694168194,32
1694168224,31.9375
1694168254,32
1694168284,32
1694168314,32.0625
1694168344,32
1694168374,32.0625
1694168404,32.0625
1694168434,32
1694168464,32
1694168494,32
1694168524,31.9375
1694168554,31.9375
1694168584,32
1694168614,32
1694168644,31.9375
1694168674,32.125
1694168705,32.0625
1694168734,32.0625
1694168764,32.0625
1694168794,32.125
1694168824,32.0625
1694168855,32.0625
1694168885,32.0625
1694168915,32.0625
1694168945,32.0625
1694168975,32.0625
1694169005,32.125
1694169035,32.0625
1694169065,32
1694169095,32
1694169125,31.9375
1694169155,32.0625
1694169185,32
1694169215,32
1694169245,32.0625
1694169275,32.0625
1694169305,32
1694169335,32
1694169365,32
1694169396,32.0625
1694169425,32.0625
1694169455,32.125
1694169486,32
1694169515,31.9375
1694169545,31.9375
1694169575,31.9375
1694169605,31.9375
1694169635,31.9375
1694169665,32
1694169695,31.9375
1694169726,31.9375
1694169755,32
1694169786,32
1694169816,31.9375
1694169846,32.0625
1694169876,32.0625
1694169906,32.0625
1694169936,32.0625
1694169966,31.9375
1694169996,32
1694170026,32
1694170056,32
1694170086,32
1694170116,32.0625
1694170146,32
1694170176,31.9375
1694170206,32
1694170236,32
1694170266,32.0625
1694170296,32.0625
1694170326,32.0625
1694170356,32.0625
1694170386,32.0625
1694170416,32.125
1694170446,32.1875
1694170476,32.0625
1694170506,32.125
1694170536,32.0625
1694170566,32
1694170596,32.0625
1694170626,32.0625
1694170656,32.0625
1694170687,32
1694170717,32.125
1694170747,32.1875
1694170777,32.125
1694170807,32.125
1694170837,32.125
1694170867,32.1875
1694170897,32.0625
1694170927,32
1694170957,32.0625
1694170987,32.0625
1694171017,32
1694171047,32.0625
1694171077,32
1694171107,32
1694171137,32
1694171167,32.0625
1694171197,32.0625
1694171227,32.125
1694171257,32.0625
1694171287,32.125
1694171317,32.0625
1694171347,32.0625
1694171377,32.125
1694171407,32.1875
1694171437,32.1875
1694171467,32.1875
1694171497,32.1875
1694171527,32.125
1694171557,32
1694171587,32.125
1694171617,32.125
1694171647,32.0625
1694171678,32.125
1694171708,32.125
1694171738,32.1875
1694171768,32.1875
1694171798,32.1875
1694171828,32.1875
1694171858,32.3125
1694171888,32.1875
1694171918,32.125
1694171948,32.125
1694171978,32.0625
1694172008,31.9375
1694172038,32
1694172068,32.125
1694172098,32.125
1694172128,32.125
1694172158,32.125
1694172188,32.0625
1694172218,32.125
1694172248,32.125
1694172278,32.1875
1694172308,32.1875
1694172338,32.1875
1694172368,32.25
1694172398,32.25
1694172428,32.3125
1694172458,32.3125
1694172488,32.3125
1694172518,32.3125
1694172548,32.3125
1694172578,32.25
1694172609,32.3125
1694172639,32.375
1694172669,32.3125
1694172699,32.3125
1694172729,32.25
1694172759,32.25
1694172789,32.375
1694172819,32.375
1694172849,32.375
1694172879,32.4375
1694172909,32.375
1694172939,32.375
1694172969,32.375
1694172999,32.4375
1694173029,32.4375
1694173059,32.4375
1694173089,32.4375
1694173119,32.4375
1694173149,32.4375
1694173179,32.5
1694173209,32.4375
1694173239,32.4375
1694173269,32.4375
1694173299,32.375
1694173329,32.375
1694173359,32.375
1694173389,32.375
1694173419,32.4375
1694173450,32.4375
1694173479,32.375
1694173509,32.375
1694173540,32.375
1694173570,32.375
1694173600,32.3125
1694173630,32.375
1694173660,32.375
1694173690,32.4375
1694173720,32.375
1694173750,32.375
1694173780,32.3125
1694173810,32.375
1694173840,32.4375
1694173870,32.4375
1694173900,32.375
1694173930,32.375
1694173960,32.3125
1694173990,32.375
1694174020,32.375
1694174050,32.375
1694174080,32.4375
1694174110,32.4375
1694174140,32.4375
1694174170,32.4375
1694174200,32.375
1694174230,32.375
1694174260,32.4375
1694174290,32.4375
1694174320,32.4375
1694174350,32.375
1694174380,32.4375
1694174411,32.4375
1694174440,32.4375
1694174471,32.4375
1694174501,32.4375
1694174531,32.4375
1694174561,32.4375
1694174591,32.4375
1694174621,32.375
1694174651,32.4375
1694174681,32.4375
1694174711,32.4375
1694174741,32.4375
1694174771,32.375
1694174801,32.4375
1694174831,32.4375
1694174861,32.375
1694174891,32.375
1694174921,32.4375
1694174951,32.4375
1694174981,32.375
1694175011,32.3125
1694175041,32.3125
1694175071,32.3125
1694175101,32.25
1694175131,32.25
1694175161,32.3125
1694175191,32.375
1694175221,32.375
1694175251,32.4375
1694175281,32.375
1694175311,32.3125
1694175341,32.25
1694175371,32.25
1694175401,32.375
1694175432,32.375
1694175462,32.3125
1694175492,32.375
1694175522,32.375
1694175552,32.375
1694175582,32.3125
1694175612,32.375
1694175642,32.4375
1694175672,32.375
1694175702,32.375
1694175732,32.375
1694175762,32.3125
1694175792,32.375
1694175822,32.4375
1694175852,32.375
1694175882,32.375
1694175912,32.375
1694175942,32.3125
1694175972,32.3125
1694176002,32.3125
1694176032,32.25
1694176062,32.3125
1694176092,32.25
1694176122,32.3125
1694176152,32.3125
1694176182,32.3125
1694176212,32.375
1694176242,32.375
1694176272,32.25
1694176302,32.25
1694176332,32.25
1694176363,32.25
1694176393,32.25
1694176423,32.25
1694176453,32.3125
1694176483,32.3125
1694176513,32.3125
1694176543,32.25
1694176573,32.25
1694176603,32.25
1694176633,32.3125
1694176663,32.25
1694176693,32.25
1694176723,32.25
1694176753,32.1875
1694176783,32.25
1694176813,32.25
1694176843,32.1875
1694176873,32.25
1694176903,32.25
1694176933,32.25
1694176963,32.1875
1694176993,32.3125
1694177023,32.25
1694177053,32.3125
1694177083,32.25
1694177113,32.1875
1694177143,32.1875
1694177173,32.25
1694177203,32.3125
1694177233,32.25
1694177264,32.25
1694177294,32.1875
1694177324,32.3125
1694177354,32.1875
1694177384,32.25
1694177414,32.25
1694177444,32.25
1694177474,32.1875
1694177504,32.1875
1694177534,32.1875
1694177564,32.25
1694177594,32.25
1694177624,32.25
1694177654,32.1875
1694177684,32.1875
1694177714,32.1875
1694177744,32.25
1694177774,32.1875
1694177804,32.125
1694177834,32.1875
1694177864,32.25
1694177894,32.25
1694177924,32.1875
1694177954,32.125
1694177984,32.0625
1694178014,32.125
1694178044,32
1694178074,32.125
1694178104,32.125
1694178134,32.125
1694178164,32.0625
1694178194,32.0625
1694178225,32.125
1694178255,32.125
1694178285,32.125
1694178315,31.9375
1694178345,31.9375
1694178375,32
1694178405,32.125
1694178435,32.125
1694178465,32.1875
1694178495,32.1875
1694178525,32.125
1694178555,32.125
1694178585,32.1875
1694178615,32.1875
1694178645,32.0625
1694178675,32.0625
1694178705,32.125
1694178735,32.125
1694178765,32.125
1694178795,32.125
1694178825,32.0625
1694178855,32.0625
1694178885,32.0625
1694178915,32
1694178945,32.125
1694178975,32.0625
1694179005,32.0625
1694179035,32.0625
1694179065,32.125
1694179095,32.0625
1694179125,32.125
1694179156,32.125
1694179186,32.125
1694179216,32.125
1694179246,32.125
1694179276,32
1694179306,32
1694179336,32.125
1694179366,32.0625
1694179396,32.125
1694179426,32.0625
1694179456,32.0625
1694179486,32.0625
1694179516,32.0625
1694179546,32.1875
1694179576,32.1875
1694179606,32.1875
1694179636,32.125
1694179666,32.0625
1694179696,32.25
1694179726,32.25
1694179756,32.3125
1694179786,32.3125
1694179816,32.1875
1694179846,32.1875
1694179876,32.1875
1694179906,32.1875
1694179937,32.125
1694179966,32.125
1694179996,32.1875
1694180027,32.0625
1694180056,32.125
1694180086,32
1694180117,32
1694180147,32.0625
1694180177,32.0625
1694180207,32
1694180237,32
1694180267,32
1694180297,32
1694180327,32
1694180357,32.125
1694180387,32.0625
1694180417,32.0625
1694180447,32
1694180477,32
1694180507,32.0625
1694180537,32.0625
1694180567,32
1694180597,31.9375
1694180627,32.0625
1694180657,32.0625
1694180687,32
1694180717,31.9375
1694180747,31.9375
1694180777,32
1694180807,32
1694180837,32.0625
1694180867,32.0625
1694180897,32.125
1694180927,32.0625
1694180958,32.125
1694180987,32.0625
1694181018,32
1694181048,32
1694181078,32
1694181108,32.0625
1694181138,32.125
1694181168,32.125
1694181198,32.0625
1694181228,32
1694181258,32.0625
1694181288,32.0625
1694181318,32
1694181348,32.0625
1694181378,32.125
1694181408,32.25
1694181438,32.1875
1694181468,32.125
1694181498,32.25
1694181528,32.125
1694181558,32.125
1694181588,32.1875
1694181618,32.0625
1694181648,32.125
1694181678,32.125
1694181708,32.125
1694181738,32.1875
1694181768,32.0625
1694181798,32.0625
1694181828,32.125
1694181858,32.125
1694181888,32.0625
1694181918,32.0625
1694181949,32.0625
1694181979,32
1694182009,31.9375
1694182039,32
1694182069,32.0625
1694182099,32.0625
1694182129,32
1694182159,31.9375
1694182189,32
1694182219,31.9375
1694182249,31.875
1694182279,31.875
1694182309,32.0625
1694182339,31.9375
1694182369,31.9375
1694182399,31.8125
1694182429,31.875
1694182459,31.875
1694182489,31.9375
1694182519,31.875
1694182549,31.875
1694182579,31.8125
1694182609,31.875
1694182639,31.8125
1694182669,31.8125
1694182699,31.875
1694182729,31.8125
1694182759,31.75
1694182789,31.875
1694182819,31.875
1694182849,31.875
1694182879,31.875
1694182910,31.875
1694182940,31.75
1694182970,31.5
1694183000,31.5625
1694183030,31.75
1694183060,31.8125
1694183090,31.75
1694183120,31.8125
1694183150,31.6875
1694183180,31.75
1694183210,31.75
1694183240,31.75
1694183270,31.75
1694183300,31.8125
1694183330,31.75
1694183360,31.6875
1694183390,31.8125
1694183420,31.8125
1694183450,31.75
1694183480,31.6875
1694183510,31.8125
1694183540,31.875
1694183570,31.875
1694183600,31.8125
1694183630,31.8125
1694183660,31.75
1694183690,31.75
1694183720,31.75
1694183750,31.625
1694183780,31.6875
1694183811,31.9375
1694183841,31.4375
1694183871,31.4375
1694183901,31.6875
1694183931,31.8125
1694183961,31.75
1694183991,31.75
1694184021,31.6875
1694184051,31.6875
1694184081,31.6875
1694184111,31.8125
1694184141,31.75
1694184171,31.8125
1694184201,31.8125
1694184231,31.75
1694184261,31.8125
1694184291,31.8125
1694184321,31.75
1694184351,31.75
1694184381,31.875
1694184411,31.8125
1694184441,31.8125
1694184471,31.8125
1694184501,31.875
1694184531,31.75
1694184561,31.875
1694184591,31.875
1694184621,31.8125
1694184651,31.75
1694184681,31.6875
1694184711,31.8125
1694184742,31.875
1694184772,31.5625
1694184802,31.5625
1694184832,31.625
1694184862,31.625
1694184892,31.75
1694184922,31.8125
1694184952,31.6875
1694184982,31.6875
1694185012,31.6875
1694185042,31.6875
1694185072,31.6875
1694185102,31.625
1694185132,31.75
1694185162,31.75
1694185192,31.6875
1694185222,31.625
1694185252,31.75
1694185282,31.8125
1694185312,31.75
1694185342,31.6875
1694185372,31.5
1694185402,31
1694185432,31.1875
1694185462,31.4375
1694185492,31.25
1694185522,31.375
1694185552,31.5
1694185582,31.625
1694185612,31.625
1694185642,31.625
1694185673,31.5
1694185703,31.5
1694185733,31.5625
1694185763,31.625
1694185793,31.625
1694185823,31.5625
1694185853,31.6875
1694185883,31.6875
1694185913,31.6875
1694185943,31.75
1694185973,31.75
1694186003,31.75
1694186033,31.75
1694186063,31.625
1694186093,31.625
1694186123,31.625
1694186153,31.6875
1694186183,31.6875
1694186213,31.625
1694186243,31.6875
1694186273,31.75
1694186303,31.75
1694186333,31.6875
1694186363,31.6875
1694186393,31.625
1694186423,31.6875
1694186453,31.75
1694186483,31.625
1694186513,31.5625
1694186543,31.75
1694186573,31.6875
1694186604,31.6875
1694186634,31.75
1694186664,31.625
1694186694,31.8125
1694186724,31.75
1694186754,31.6875
1694186784,31.8125
1694186814,31.75
1694186844,31.75
1694186874,31.6875
1694186904,31.6875
1694186934,31.6875
1694186964,31.6875
1694186994,31.625
1694187024,31.625
1694187054,31.5625
1694187084,31.625
1694187114,31.75
1694187144,31.6875
1694187174,31.75
1694187204,31.5
1694187234,31.1875
1694187264,30.9375
1694187294,30.875
1694187324,30.875
1694187354,31.25
1694187384,31.375
1694187414,31.5625
1694187444,31.5625
1694187474,31.75
1694187504,31.4375
1694187535,31.625
1694187565,31.75
1694187595,31.6875
1694187625,31.6875
1694187655,31.75
1694187685,31.8125
1694187715,31.8125
1694187745,31.5
1694187775,31.5
1694187805,31.3125
1694187835,31.3125
1694187865,31.3125
1694187895,31.5
1694187925,31.5
1694187955,31.5
1694187985,31.8125
1694188015,31.8125
1694188045,31.8125
1694188075,31.5
1694188105,31.5
1694188135,31.5
1694188165,31.8125
1694188195,31.8125
1694188225,31.5
1694188255,31.5
1694188285,31.5
1694188315,31.5
1694188345,31.5
1694188375,31.4375
1694188405,31.4375
1694188435,31.4375
1694188465,31.5
1694188495,31.5
1694188525,31.75
1694188555,31.75
1694188585,31.6875
1694188615,31.6875
1694188645,31.6875
1694188675,31.6875
1694188705,31.75
1694188735,31.75
1694188765,31.75
1694188795,31.75
1694188825,31.75
1694188855,31.8125
1694188885,31.8125
1694188915,31.8125
1694188945,31.75
1694188975,31.75
1694189005,31.75
1694189035,31.75
1694189065,31.5625
1694189095,31.5625
1694189125,31.5625
1694189155,31.75
1694189185,31.75
1694189215,31.75
1694189245,31.5625
1694189275,31.5625
1694189305,31.75
1694189335,31.75
1694189365,31.75
1694189395,31.8125
1694189425,31.8125
1694189455,31.5
1694189485,31.5
1694189515,31.8125
1694189545,31.8125
1694189575,31.8125
1694189605,31.5
1694189635,31.5
1694189665,31.5
1694189695,31.8125
1694189725,31.6875
1694189755,31.8125
1694189785,31.8125
1694189815,31.5625
1694189845,31.5625
1694189875,31.5625
1694189905,31.8125
1694189935,31.8125
1694189965,31.75
1694189995,31.75
1694190025,31.75
1694190055,31.8125
1694190085,31.6875
1694190115,31.6875
1694190145,31.8125
1694190175,31.5625
1694190205,31.5625
1694190235,31.5625
1694190265,31.5625
1694190295,31.8125
1694190325,31.8125
1694190355,31.5625
1694190385,31.5625
1694190415,31.5625
1694190445,31.5625
1694190475,31.5625
1694190505,31.75
1694190535,31.75
1694190565,31.5625
1694190595,31.5625
1694190625,31.5625
1694190655,31.5625
1694190685,31.5625
1694190715,31.5625
1694190745,31.5625
1694190775,31.5625
1694190805,31.5625
1694190835,31.75
1694190865,31.75
1694190895,31.75
1694190925,31.5625
1694190955,31.5625
1694190985,31.5
1694191015,31.5
1694191045,31.5625
1694191075,31.5625
1694191105,31.75
1694191135,31.75
1694191165,31.75
1694191195,31.5
1694191225,31.5
1694191255,31.5
1694191285,31.5
1694191315,31.75
1694191345,31.75
1694191375,31.75
1694191405,31.75
1694191435,31.6875
1694191465,31.6875
1694191495,31.5
1694191525,31.5
1694191555,31.75
1694191585,31.6875
1694191615,31.6875
1694191607,31.5
1694191637,31.5
1694191667,31.4375
1694191697,31.375
1694191727,31.5
1694191757,31.5625
1694191787,31.5
1694191817,31.4375
1694191847,31.6875
1694191878,31.75
1694191908,31.8125
1694191938,31.6875
1694191968,31.6875
1694191998,31.6875
1694192028,31.75
1694192058,31.75
1694192088,31.875
1694192118,31.75
1694192148,31.75
1694192178,31.6875
1694192208,31.8125
1694192238,31.8125
1694192268,31.8125
1694192298,31.8125
1694192328,31.8125
1694192358,31.8125
1694192388,31.75
1694192418,31.75
1694192448,31.6875
1694192478,31.6875
1694192508,31.8125
1694192538,31.8125
1694192568,31.8125
1694192598,31.8125
1694192628,31.875
1694192658,31.8125
1694192688,31.75
1694192718,31.875
1694192748,31.8125
1694192778,31.8125
1694192808,31.75
1694192838,31.8125
1694192869,31.8125
1694192899,31.8125
1694192929,31.8125
1694192959,31.8125
1694192989,31.875
1694193019,31.75
1694193049,31.875
1694193079,31.8125
1694193109,31.875
1694193139,31.75
1694193169,31.8125
1694193199,31.75
1694193229,31.8125
1694193259,31.8125
1694193289,31.8125
1694193319,31.875
1694193349,31.875
1694193379,31.875
1694193409,31.8125
1694193439,31.75
1694193469,31.6875
1694193499,31.6875
1694193529,31.625
1694193559,31.75
1694193589,31.8125
1694193619,31.75
1694193649,31.8125
1694193679,31.8125
1694193709,31.8125
1694193739,31.875
1694193770,31.75
1694193800,31.8125
1694193830,31.875
1694193860,32
1694193890,31.875
1694193920,31.9375
1694193950,31.875
1694193980,31.9375
1694194010,31.9375
1694194040,31.875
1694194070,31.75
1694194100,31.875
1694194130,31.75
1694194160,31.8125
1694194190,31.8125
1694194220,31.875
1694194250,32
1694194280,31.9375
1694194310,31.9375
1694194340,31.875
1694194370,31.8125
1694194400,31.75
1694194430,31.875
1694194460,31.6875
1694194490,31.6875
1694194520,31.6875
1694194550,31.625
1694194580,31.5625
1694194610,31.6875
1694194640,31.5625
1694194670,31.625
1694194700,31.6875
1694194731,31.6875
1694194761,31.625
1694194791,31.5625
1694194821,31.6875
1694194851,31.6875
1694194881,31.5625
1694194911,31.5625
1694194941,31.6875
1694194971,31.625
1694195001,31.75
1694195031,31.6875
1694195061,31.5625
1694195091,31.5625
1694195121,31.625
1694195151,31.75
1694195181,31.6875
1694195211,31.875
1694195241,31.8125
1694195271,31.8125
1694195301,31.75
1694195331,31.8125
1694195361,31.6875
1694195391,31.6875
1694195421,31.75
1694195451,31.6875
1694195481,31.8125
1694195511,31.9375
1694195541,32
1694195571,32.0625
1694195601,31.9375
1694195632,31.9375
1694195661,31.875
1694195692,31.875
1694195722,31.8125
1694195752,31.875
1694195782,31.875
1694195812,31.875
1694195842,31.8125
1694195872,31.8125
1694195902,31.8125
1694195932,31.75
1694195962,31.6875
1694195992,31.6875
1694196022,31.6875
1694196052,31.6875
1694196082,31.75
1694196112,31.75
1694196142,31.6875
1694196172,31.75
1694196202,31.6875
1694196232,31.6875
1694196262,31.75
1694196292,31.75
1694196322,31.8125
1694196352,31.625
1694196382,31.6875
1694196412,31.75
1694196442,31.6875
1694196472,31.75
1694196502,31.625
1694196532,31.6875
1694196562,31.6875
1694196593,31.6875
1694196623,31.6875
1694196653,31.6875
1694196683,31.75
1694196713,31.6875
1694196743,31.5625
1694196773,31.5625
1694196803,31.6875
1694196833,31.6875
1694196863,31.75
1694196893,31.75
1694196923,31.6875
1694196953,31.625
1694196983,31.5625
1694197013,31.75
1694197043,31.625
1694197073,31.625
1694197105,31.625
1694197133,31.625
1694197163,31.5625
1694197193,31.6875
1694197223,31.6875
1694197253,31.6875
1694197283,31.625
1694197313,31.6875
1694197343,31.8125
1694197373,31.875
1694197403,31.75
1694197433,31.6875
1694197464,31.6875
1694197493,31.6875
1694197524,31.6875
1694197554,31.75
1694197584,31.75
1694197614,31.6875
1694197644,31.75
1694197674,31.8125
1694197704,31.8125
1694197734,31.8125
1694197764,31.75
1694197794,31.8125
1694197824,31.8125
1694197854,31.8125
1694197884,31.875
1694197914,31.8125
1694197944,31.75
1694197974,31.75
1694198004,31.75
1694198034,31.625
1694198064,31.625
1694198094,31.6875
1694198124,31.625
1694198154,31.625
1694198184,31.6875
1694198214,31.6875
1694198244,31.6875
1694198274,31.625
1694198304,31.5625
1694198334,31.5625
1694198364,31.625
1694198394,31.5625
1694198424,31.625
1694198455,31.5
1694198485,31.625
1694198515,31.5625
1694198545,31.5
1694198575,31.5
1694198605,31.625
1694198635,31.5
1694198665,31.5625
1694198695,31.5625
1694198725,31.625
1694198755,31.625
1694198785,31.625
1694198815,31.6875
1694198845,31.5625
1694198875,31.625
1694198905,31.6875
1694198935,31.5625
1694198965,31.5
1694198995,31.5625
1694199025,31.625
1694199055,31.625
1694199085,31.5625
1694199115,31.4375
1694199145,31.4375
1694199175,31.4375
1694199205,31.4375
1694199235,31.5
1694199265,31.4375
1694199295,31.5
1694199325,31.5
1694199355,31.625
1694199385,31.5
1694199416,31.5625
1694199446,31.5625
1694199476,31.5625
1694199506,31.625
1694199536,31.5
1694199566,31.5
1694199596,31.5
1694199626,31.5
1694199656,31.5
1694199686,31.4375
1694199716,31.5
1694199746,31.4375
1694199776,31.4375
1694199806,31.5
1694199836,31.4375
1694199866,31.375
1694199896,31.4375
1694199926,31.5
1694199956,31.4375
1694199986,31.375
1694200016,31.4375
1694200046,31.4375
1694200076,31.3125
1694200106,31.375
1694200136,31.4375
1694200166,31.4375
1694200196,31.375
1694200226,31.4375
1694200256,31.5
1694200286,31.75
1694200316,31.6875
1694200347,31.625
1694200377,31.5625
1694200407,31.5625
1694200437,31.625
1694200467,31.6875
1694200497,31.5625
1694200527,31.625
1694200557,31.6875
1694200587,31.6875
1694200617,31.6875
1694200647,31.6875
1694200677,31.6875
1694200707,31.625
1694200737,31.6875
1694200767,31.6875
1694200797,31.625
1694200827,31.625
1694200857,31.6875
1694200887,31.6875
1694200917,31.625
1694200947,31.6875
1694200977,31.6875
1694201007,31.75
1694201037,31.6875
1694201067,31.625
1694201097,31.75
1694201127,31.75
1694201157,31.75
1694201188,31.5625
1694201217,31.75
1694201247,31.75
1694201278,31.75
1694201308,31.6875
1694201338,31.625
1694201368,31.5625
1694201398,31.5625
1694201428,31.6875
1694201458,31.875
1694201488,31.75
1694201518,31.6875
1694201548,31.75
1694201578,31.6875
1694201608,31.75
1694201638,31.6875
1694201668,31.75
1694201698,31.6875
1694201728,31.6875
1694201758,31.6875
1694201788,31.6875
1694201818,31.8125
1694201848,31.75
1694201878,31.625
1694201908,31.625
1694201938,31.625
1694201968,31.6875
1694201998,31.625
1694202028,31.625
1694202058,31.6875
1694202088,31.6875
1694202119,31.625
1694202148,31.6875
1694202179,31.625
